"GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"False","Adult","Wealthy","Adventurous","Current","None","Tank","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"False","Senior","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","True","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"True","Adolescent","UpperMiddle","Normal","Current","None","Football","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Current","Moderate","EggShell","Moderate","Luxury","Poor","FiftyThou","True","SubStandard","False","HundredThou","False","FiftyThou","Secure","True","HundredThou","HundredThou","True","TenThou","Poor","True","Thousand","Many"
"False","Adult","Prole","Adventurous","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","TenThou","False","HundredThou","Fair","False","Thousand","Many"
"False","Adolescent","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Secure","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","One"
"False","Adult","UpperMiddle","Normal","Older","None","Football","None","Luxury","Normal","TwentyThou","False","Normal","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Middle","Normal","Current","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","True","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"False","Adolescent","Middle","Psychopath","Current","None","EggShell","None","SportsCar","Poor","Domino","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","True","Thousand","Poor","True","Thousand","One"
"False","Senior","Prole","Normal","Older","Mild","EggShell","Mild","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Many"
"False","Adult","Middle","Cautious","Older","Mild","Tank","Severe","FamilySedan","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","Secure","True","Million","HundredThou","True","Thousand","Good","False","Thousand","Zero"
"False","Adult","Prole","Normal","Older","Mild","EggShell","Mild","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Many"
"False","Adolescent","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Current","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","False","Thousand","Good","True","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Prole","Normal","Older","Moderate","EggShell","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","TenThou","False","Thousand","Poor","False","Thousand","Many"
"False","Adolescent","UpperMiddle","Adventurous","Current","None","Tank","None","FamilySedan","Normal","FiveThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adolescent","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Poor","TwentyThou","True","SubStandard","False","Thousand","False","FiftyThou","Rural","False","Thousand","Thousand","False","Thousand","Good","True","Thousand","Many"
"False","Adolescent","Prole","Normal","Current","None","Football","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Rural","False","TenThou","Thousand","False","Thousand","Good","True","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Older","None","EggShell","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"False","Adult","Prole","Normal","Older","Severe","Tank","Severe","FamilySedan","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","TenThou","True","Thousand","Excellent","False","Thousand","Zero"
"False","Senior","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","False","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","FamilySedan","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","True","TenThou","Thousand","True","Thousand","Fair","True","Thousand","One"
"False","Adult","Prole","Adventurous","Older","Moderate","Football","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","HundredThou","False","Thousand","Good","False","Thousand","Many"
"False","Adult","Middle","Normal","Current","None","EggShell","None","SportsCar","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","One"
"False","Adolescent","Middle","Adventurous","Older","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Many"
"False","Adult","Middle","Normal","Current","None","EggShell","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"False","Adult","UpperMiddle","Cautious","Current","None","Tank","None","FamilySedan","Poor","FiveThou","False","SubStandard","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adolescent","Prole","Normal","Older","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","HundredThou","HundredThou","False","TenThou","Poor","False","TenThou","Many"
"False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Current","None","Tank","None","Luxury","Poor","FiveThou","False","SubStandard","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adult","UpperMiddle","Adventurous","Current","Moderate","Football","Moderate","Luxury","Poor","TwentyThou","True","SubStandard","False","HundredThou","False","FiftyThou","Secure","False","HundredThou","Thousand","False","Thousand","Excellent","True","Thousand","Many"
"False","Senior","Middle","Cautious","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"False","Adolescent","Prole","Adventurous","Older","Moderate","EggShell","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","TenThou","Many"
"False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Many"
"False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"False","Adult","Prole","Normal","Older","Mild","EggShell","Mild","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"False","Adolescent","Prole","Adventurous","Older","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","Million","HundredThou","False","Thousand","Fair","False","Thousand","Many"
"False","Adult","UpperMiddle","Normal","Current","None","Tank","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Many"
"False","Adolescent","Middle","Normal","Older","Moderate","Football","Severe","FamilySedan","Poor","TwentyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Suburb","True","Million","HundredThou","False","Thousand","Good","False","Thousand","One"
"False","Adolescent","Middle","Adventurous","Older","None","Tank","Mild","FamilySedan","Poor","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"False","Adult","Prole","Cautious","Older","None","Tank","None","FamilySedan","Normal","FiveThou","False","Normal","False","Thousand","False","TwentyThou","City","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adolescent","Middle","Normal","Current","None","Tank","None","FamilySedan","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Middle","Normal","Older","Moderate","Football","Moderate","FamilySedan","Normal","FiftyThou","False","Normal","False","TenThou","False","TenThou","Suburb","True","TenThou","Thousand","True","Thousand","Good","False","Thousand","One"
